distance|frequency|height|power|angle|carrier
15880.9025450281|18250000000.0|120.0|24.4|182.3|kpn
13148.4176826343|18635000000.0|100.0|23.9|129.0|kpn
13148.4176826343|19645000000.0|41.8|23.9|309.0|kpn
1164.14063621036|71875000000.0|15.0|22.9|49.0|t-mobile
1164.14063621036|81875000000.0|35.0|22.9|229.0|t-mobile
1162.62565786233|32711000000.0|12.0|3.6|49.5|t-mobile
1162.62565786233|31899000000.0|20.0|3.6|229.5|t-mobile
28929.3492784731|18085000000.0|90.0|26.9|40.9|unknown
28929.3492784731|71875000000.0|34.4|25.9|221.1|unknown
12935.7458728701|22526000000.0|96.0|25.3|8.4|vodafone
12935.7458728701|23534000000.0|31.0|16.2|188.4|vodafone
2235.70149736489|38570000000.0|34.0|20.0|96.0|vodafone
2235.70149736489|37310000000.0|32.0|16.0|276.0|vodafone
6877.69213914597|19260000000.0|40.0|26.0|139.4|t-mobile
6877.69213914597|18250000000.0|50.0|26.0|319.4|t-mobile
6877.69213914597|19260000000.0|40.0|26.0|139.4|t-mobile
6877.69213914597|18250000000.0|50.0|26.0|319.4|t-mobile
6965.42290140188|22526000000.0|28.0|20.3|159.9|vodafone
6965.42290140188|23534000000.0|28.0|16.3|339.9|vodafone
2254.28336004861|81875000000.0|28.1|22.9|253.8|t-mobile
2254.28336004861|31899000000.0|37.0|10.6|73.7|t-mobile
4568.44574390765|71875000000.0|22.0|23.9|11.9|t-mobile
4568.44574390765|81875000000.0|33.2|23.9|191.9|t-mobile
2407.90844193932|32711000000.0|23.0|9.6|170.0|t-mobile
2407.90844193932|31899000000.0|30.0|9.6|350.0|t-mobile
5325.92207775673|32711000000.0|15.0|22.6|4.8|t-mobile
5325.92207775673|31899000000.0|30.0|22.6|184.8|t-mobile
6651.3533516548|32711000000.0|15.0|22.7|277.0|t-mobile
6651.3533516548|31899000000.0|30.0|18.6|96.9|t-mobile
3317.81420411514|81875000000.0|30.0|25.9|12.7|t-mobile
3317.81420411514|71875000000.0|33.0|25.9|192.7|t-mobile
2098.29993197952|71875000000.0|29.7|23.9|315.3|t-mobile
2098.29993197952|81875000000.0|34.4|23.9|135.3|t-mobile
9484.82999335359|82875000000.0|30.0|32.2|57.7|kpn
9484.82999335359|18635000000.0|31.0|23.4|237.8|kpn
9484.82999335359|82875000000.0|30.0|32.2|57.7|kpn
9484.82999335359|18635000000.0|31.0|23.4|237.8|kpn
18736.4437028818|28382000000.0|34.5|25.5|350.6|prorail
18736.4437028818|29390000000.0|37.0|25.5|170.6|prorail
7096.17261281899|28095000000.0|37.0|24.8|93.0|unknown
7096.17261281899|29103000000.0|28.0|19.6|273.0|unknown
4858.56036420034|38612000000.0|31.0|22.0|70.1|unknown
4858.56036420034|37352000000.0|14.0|22.0|250.2|unknown
4072.87540059409|32711000000.0|40.0|14.6|203.0|t-mobile
4072.87540059409|31899000000.0|30.0|14.6|23.0|t-mobile
10689.42968338|17865000000.0|20.0|19.6|47.8|t-mobile
10689.42968338|71875000000.0|26.0|29.9|227.8|t-mobile
10689.42968338|17865000000.0|20.0|19.6|47.8|t-mobile
10689.42968338|71875000000.0|26.0|29.9|227.8|t-mobile
1847.26920701957|81875000000.0|30.0|22.9|175.0|t-mobile
1847.26920701957|71875000000.0|30.0|22.9|355.0|t-mobile
3185.55309278473|71875000000.0|15.0|22.9|332.9|t-mobile
3185.55309278473|81875000000.0|20.0|22.9|152.9|t-mobile
2440.89757007517|71875000000.0|30.0|23.9|104.2|t-mobile
2440.89757007517|81875000000.0|22.8|23.9|284.2|t-mobile
757.864795020456|81500000000.0|17.0|18.9|346.0|t-mobile
757.864795020456|31899000000.0|36.0|-0.5|166.0|t-mobile
1413.78069949442|81875000000.0|12.0|22.9|231.2|t-mobile
1413.78069949442|31899000000.0|15.0|8.6|51.1|t-mobile
985.038073608682|71875000000.0|12.0|22.9|352.8|t-mobile
985.038073608682|81875000000.0|15.0|22.9|172.8|t-mobile
5086.28165575374|81875000000.0|15.0|26.9|194.7|t-mobile
5086.28165575374|31899000000.0|45.0|20.6|14.7|t-mobile
2426.78873620795|71875000000.0|15.0|22.9|136.1|t-mobile
2426.78873620795|81875000000.0|15.0|22.9|316.1|t-mobile
2637.87095775632|81875000000.0|15.0|23.9|153.7|t-mobile
2637.87095775632|71875000000.0|35.0|23.9|333.7|t-mobile
3624.72409380294|71875000000.0|8.0|25.9|131.6|t-mobile
3624.72409380294|81875000000.0|37.0|25.9|311.6|t-mobile
8055.84082880947|13045000000.0|92.0|25.9|112.0|vodafone
8055.84082880947|85750000000.0|34.0|27.9|292.1|vodafone
3847.48546363424|81875000000.0|35.0|25.9|237.5|t-mobile
3847.48546363424|71875000000.0|32.0|25.9|57.4|t-mobile
2447.66120036876|81875000000.0|16.0|34.9|6.2|t-mobile
2447.66120036876|71875000000.0|32.0|23.9|186.2|t-mobile
2761.30020236519|81875000000.0|37.0|23.9|219.5|t-mobile
2761.30020236519|18635000000.0|32.6|24.4|39.5|t-mobile
1879.02557784516|73000000000.0|20.5|25.9|14.8|kpn
1879.02557784516|83000000000.0|31.0|25.9|194.8|kpn
2385.24254627995|71875000000.0|37.0|23.9|72.8|t-mobile
2385.24254627995|81875000000.0|74.0|23.9|252.8|t-mobile
3344.78492491986|19370000000.0|31.5|28.0|230.6|kpn
3344.78492491986|18360000000.0|35.0|28.0|50.6|kpn
3974.57395028506|71500000000.0|21.0|23.9|268.9|t-mobile
3974.57395028506|71875000000.0|41.4|22.9|88.8|t-mobile
20858.2994250457|81875000000.0|37.9|22.9|80.3|prorail
20858.2994250457|29082000000.0|24.0|23.7|260.4|prorail
11564.7794569298|37111000000.0|33.0|24.5|115.4|prorail
11564.7794569298|38371000000.0|33.5|24.5|295.4|prorail
3073.72679927157|23534000000.0|28.0|23.3|29.5|prorail
3073.72679927157|22526000000.0|14.0|18.2|209.5|prorail
4308.55194886743|33327000000.0|34.0|19.8|86.1|vodafone
4308.55194886743|19370000000.0|25.0|13.0|266.1|vodafone
12510.059908251|39242000000.0|18.5|24.3|214.0|t-mobile
12510.059908251|37982000000.0|15.0|24.3|34.0|t-mobile
7215.87690626157|71500000000.0|25.0|27.1|215.7|vodafone
7215.87690626157|81500000000.0|30.0|27.1|35.7|vodafone
1824.08996924459|84375000000.0|18.0|23.9|64.8|t-mobile
1824.08996924459|32711000000.0|20.0|7.6|244.8|t-mobile
1824.08996924459|84375000000.0|18.0|23.9|64.8|t-mobile
1824.08996924459|32711000000.0|20.0|7.6|244.8|t-mobile
4540.35181698739|81875000000.0|20.0|25.9|40.9|t-mobile
4540.35181698739|71875000000.0|35.0|25.9|220.9|t-mobile
3541.78522724662|37982000000.0|40.0|15.3|124.5|t-mobile
3541.78522724662|39242000000.0|40.0|15.3|304.6|t-mobile
3295.7390065085|23478000000.0|27.0|20.2|288.3|t-mobile
3295.7390065085|71875000000.0|33.0|25.9|108.3|t-mobile
3295.7390065085|23478000000.0|27.0|20.2|288.3|t-mobile
3295.7390065085|71875000000.0|33.0|25.9|108.3|t-mobile
9900.47130909414|19645000000.0|31.8|20.4|215.1|kpn
9900.47130909414|72875000000.0|29.0|32.2|35.1|kpn
6381.24991303097|32711000000.0|46.0|22.6|38.2|t-mobile
6381.24991303097|22526000000.0|40.0|25.6|218.2|t-mobile
10138.0958895471|23254000000.0|40.0|25.1|17.0|N/A
3832.60929267881|71875000000.0|37.0|22.9|302.4|t-mobile
3832.60929267881|81875000000.0|25.0|22.9|122.3|t-mobile
6329.87839505594|23534000000.0|30.0|20.2|137.2|vodafone
6329.87839505594|22526000000.0|30.0|20.2|317.2|vodafone
5954.43411769519|32711000000.0|13.2|21.6|151.9|t-mobile
5954.43411769519|31899000000.0|25.0|21.6|331.9|t-mobile
6245.34123550882|39242000000.0|15.0|24.2|153.3|t-mobile
6245.34123550882|37982000000.0|38.0|20.3|333.3|t-mobile
3204.84858415352|85750000000.0|32.0|25.7|295.5|vodafone
3204.84858415352|75750000000.0|28.0|32.4|115.4|vodafone
3991.33230369964|73000000000.0|31.0|32.9|238.8|kpn
3991.33230369964|83000000000.0|34.0|32.9|58.8|kpn
9488.9704945583|19150000000.0|15.0|26.0|29.2|t-mobile
9488.9704945583|71875000000.0|72.0|29.9|209.3|t-mobile
9488.9704945583|19150000000.0|15.0|26.0|29.2|t-mobile
9488.9704945583|71875000000.0|72.0|29.9|209.3|t-mobile
8281.95178273777|22470000000.0|22.0|24.8|5.9|vodafone
8281.95178273777|22526000000.0|10.0|25.0|185.9|vodafone
8281.95178273777|22470000000.0|22.0|24.8|5.9|vodafone
8281.95178273777|22526000000.0|10.0|25.0|185.9|vodafone
1368.58533359277|71875000000.0|15.0|22.9|25.5|t-mobile
1368.58533359277|81875000000.0|33.1|22.9|205.5|t-mobile
1913.13727670176|81875000000.0|38.0|22.9|133.6|t-mobile
1913.13727670176|71875000000.0|15.0|22.9|313.6|t-mobile
1120.9431434838|81875000000.0|15.0|23.9|231.4|t-mobile
1120.9431434838|71875000000.0|23.0|23.9|51.4|t-mobile
3175.70151728793|32711000000.0|31.5|17.6|61.6|t-mobile
3175.70151728793|71875000000.0|22.0|24.9|241.6|t-mobile
3175.70151728793|32711000000.0|31.5|17.6|61.6|t-mobile
3175.70151728793|71875000000.0|22.0|24.9|241.6|t-mobile
3035.47834145571|85750000000.0|35.0|28.4|355.4|vodafone
3035.47834145571|75750000000.0|34.0|28.4|175.4|vodafone
1714.54687566789|37086000000.0|17.0|26.1|78.8|vodafone
1714.54687566789|38346000000.0|32.0|26.1|258.8|vodafone
1778.46871902958|37310000000.0|30.0|14.0|66.9|vodafone
1778.46871902958|38570000000.0|31.0|14.0|246.9|vodafone
2094.49763103109|85750000000.0|30.0|28.4|13.0|vodafone
2094.49763103109|75750000000.0|21.0|28.4|193.0|vodafone
832.871667383513|22526000000.0|31.0|25.3|193.2|t-mobile
832.871667383513|23534000000.0|33.0|20.2|13.2|t-mobile
7198.96496233016|72875000000.0|37.0|32.2|177.8|kpn
7198.96496233016|19645000000.0|38.1|17.4|357.8|kpn
7198.96496233016|72875000000.0|37.0|32.2|177.8|kpn
7198.96496233016|19645000000.0|38.1|17.4|357.8|kpn
1301.51069952245|81500000000.0|15.0|23.9|244.9|t-mobile
1301.51069952245|71500000000.0|39.0|23.9|64.8|t-mobile
11761.6819090887|28382000000.0|48.0|15.1|69.1|prorail
11761.6819090887|29390000000.0|24.0|10.5|249.2|prorail
9556.43613346697|38329000000.0|26.0|21.0|110.1|prorail
9556.43613346697|37069000000.0|48.0|21.0|290.1|prorail
10955.0934941367|37181000000.0|37.0|27.0|95.4|prorail
10955.0934941367|71500000000.0|35.0|30.9|275.5|prorail
17680.6768508606|81500000000.0|15.0|30.9|95.4|prorail
17680.6768508606|28382000000.0|37.0|28.5|275.5|prorail
6093.20497886559|81500000000.0|37.5|27.9|15.4|t-mobile
6093.20497886559|71500000000.0|39.9|27.9|195.4|t-mobile
6097.85825415073|81500000000.0|37.5|27.9|15.4|t-mobile
6097.85825415073|31899000000.0|39.9|21.6|195.4|t-mobile
2343.68588407458|32711000000.0|34.0|9.6|135.2|t-mobile
2343.68588407458|31899000000.0|39.9|9.6|315.2|t-mobile
2343.68588406673|32711000000.0|34.0|9.6|135.2|t-mobile
2343.68588406673|31899000000.0|39.9|9.6|315.2|t-mobile
4699.61471347365|31899000000.0|15.0|19.6|351.2|t-mobile
4699.61471347365|32711000000.0|37.0|19.6|171.2|t-mobile
1900.65183064211|32711000000.0|18.0|7.6|313.7|t-mobile
1900.65183064211|31899000000.0|18.0|7.6|133.7|t-mobile
2131.3268220825|31899000000.0|37.0|12.6|168.7|t-mobile
2131.3268220825|32711000000.0|37.0|12.6|348.7|t-mobile
6392.56650756953|23534000000.0|41.0|24.9|171.1|vodafone
6392.56650756953|75750000000.0|34.0|24.9|351.2|vodafone
6392.56650756953|23534000000.0|41.0|24.9|171.1|vodafone
6392.56650756953|75750000000.0|34.0|24.9|351.2|vodafone
2434.91647185319|38570000000.0|39.0|12.0|163.5|vodafone
2434.91647185319|37310000000.0|32.0|12.0|343.5|vodafone
1387.47462892611|39186000000.0|26.1|2.3|50.9|t-mobile
1387.47462892611|81875000000.0|32.0|22.9|230.9|t-mobile
1668.50693189917|71875000000.0|35.0|22.9|345.6|t-mobile
1668.50693189917|81875000000.0|32.0|22.9|165.6|t-mobile
2931.34258901028|39186000000.0|37.5|14.3|343.6|t-mobile
2931.34258901028|71875000000.0|35.0|23.4|163.6|t-mobile
2931.34258901028|39186000000.0|37.5|14.3|343.6|t-mobile
2931.34258901028|71875000000.0|35.0|23.4|163.6|t-mobile
3923.7034235047|73000000000.0|35.0|32.9|121.1|kpn
3923.7034235047|83000000000.0|35.0|32.9|301.1|kpn
9759.15054806251|23534000000.0|34.0|24.9|281.0|vodafone
9759.15054806251|22526000000.0|35.0|24.9|100.9|vodafone
9759.15054806251|23534000000.0|34.0|24.9|281.0|vodafone
9759.15054806251|22526000000.0|35.0|24.9|100.9|vodafone
8790.82696164615|18140000000.0|35.0|25.4|287.3|t-mobile
8790.82696164615|19150000000.0|33.0|25.4|107.2|t-mobile
11850.0477516243|19425000000.0|37.5|16.4|42.7|kpn
11850.0477516243|18415000000.0|33.5|16.4|222.7|kpn
11850.0477516243|19425000000.0|37.5|16.4|42.7|kpn
11850.0477516243|18415000000.0|33.5|16.4|222.7|kpn
6687.85840024056|19645000000.0|35.5|11.4|211.0|kpn
6687.85840024056|18635000000.0|34.5|11.4|31.0|kpn
6687.85840024056|19645000000.0|35.5|11.4|211.0|kpn
6687.85840024056|18635000000.0|34.5|11.4|31.0|kpn
5100.96002739698|23534000000.0|27.0|20.9|254.5|vodafone
5100.96002739698|75750000000.0|34.0|27.9|74.4|vodafone
5100.96002739698|23534000000.0|27.0|20.9|254.5|vodafone
5100.96002739698|75750000000.0|34.0|27.9|74.4|vodafone
2452.76183442756|85750000000.0|33.0|29.4|48.3|vodafone
2452.76183442756|75750000000.0|30.0|29.4|228.3|vodafone
1395.39611602874|81875000000.0|15.0|22.9|258.3|t-mobile
1395.39611602874|71875000000.0|35.0|22.9|78.3|t-mobile
3259.81653313902|31899000000.0|46.0|12.6|357.9|t-mobile
3259.81653313902|23422000000.0|30.0|24.3|177.9|t-mobile
2672.37303440611|84000000000.0|28.0|27.9|109.6|t-mobile
2672.37303440611|74000000000.0|37.0|27.9|289.6|t-mobile
5720.04930879581|22526000000.0|36.0|24.3|264.4|vodafone
5720.04930879581|23534000000.0|22.0|15.2|84.4|vodafone
1537.0876060169|32711000000.0|33.0|5.6|5.8|t-mobile
1537.0876060169|31899000000.0|26.5|5.6|185.8|t-mobile
2281.07792924698|71500000000.0|14.0|23.9|301.8|t-mobile
2281.07792924698|81500000000.0|45.0|23.9|121.7|t-mobile
4435.48356748215|83000000000.0|21.0|32.9|18.7|kpn
4435.48356748215|73000000000.0|37.2|32.9|198.7|kpn
5440.39061074816|22470000000.0|32.0|22.5|26.9|vodafone
5440.39061074816|23478000000.0|30.0|22.5|206.9|vodafone
5440.39061074816|22470000000.0|32.0|22.5|26.9|vodafone
5440.39061074816|23478000000.0|30.0|22.5|206.9|vodafone
5581.61872345732|72875000000.0|25.5|29.2|74.0|kpn
5581.61872345732|82875000000.0|28.0|29.2|254.0|kpn
5581.61872345732|72875000000.0|25.5|29.2|74.0|kpn
5581.61872345732|82875000000.0|28.0|29.2|254.0|kpn
2048.31197957543|81500000000.0|25.0|23.9|37.4|t-mobile
2048.31197957543|71500000000.0|30.0|23.9|217.4|t-mobile
1758.48739353056|19370000000.0|15.0|20.0|67.7|t-mobile
1758.48739353056|18360000000.0|15.0|20.0|247.7|t-mobile
1545.77903641727|81500000000.0|30.0|23.9|310.2|t-mobile
1545.77903641727|18875000000.0|32.0|21.6|130.2|t-mobile
5003.52700249563|37926000000.0|15.0|21.3|280.3|t-mobile
5003.52700249563|71500000000.0|30.0|23.9|100.3|t-mobile
5003.52700249625|37926000000.0|15.0|21.3|280.3|t-mobile
5003.52700249625|71500000000.0|30.0|23.9|100.3|t-mobile
2790.84543931481|81875000000.0|30.0|23.9|262.6|t-mobile
2790.84543931481|71875000000.0|20.0|23.9|82.6|t-mobile
3624.91215048236|81875000000.0|30.0|25.9|148.9|t-mobile
3624.91215048236|31899000000.0|37.0|16.6|328.9|t-mobile
18551.297065882|19095000000.0|22.0|23.9|337.1|prorail
18551.297065882|38570000000.0|16.0|12.0|157.1|prorail
1578.18406380677|81875000000.0|15.0|22.9|160.1|t-mobile
1578.18406380677|71875000000.0|72.0|22.9|340.1|t-mobile
2131.33936309648|81875000000.0|30.0|23.9|19.8|t-mobile
2131.33936309648|31899000000.0|30.0|-1.5|199.8|t-mobile
9159.11010805378|71875000000.0|32.0|27.9|69.9|t-mobile
9159.11010805378|81875000000.0|8.0|27.9|249.9|t-mobile
9987.68962967687|71875000000.0|15.0|29.9|51.9|t-mobile
9987.68962967687|18140000000.0|25.0|26.0|231.9|t-mobile
9987.68962967687|71875000000.0|15.0|29.9|51.9|t-mobile
9987.68962967687|18140000000.0|25.0|26.0|231.9|t-mobile
8321.75218888095|82875000000.0|17.7|32.2|186.4|kpn
8321.75218888095|18635000000.0|21.0|17.4|6.4|kpn
8321.75218888095|82875000000.0|17.7|32.2|186.4|kpn
8321.75218888095|18635000000.0|21.0|17.4|6.4|kpn
5106.32555065398|72875000000.0|32.7|32.2|270.9|kpn
5106.32555065398|82875000000.0|25.2|32.2|90.8|kpn
10510.442917495|23534000000.0|36.0|25.3|120.3|vodafone
10510.442917495|22526000000.0|14.0|25.3|300.3|vodafone
5201.63706111303|37310000000.0|24.0|10.0|286.0|vodafone
5201.63706111303|38570000000.0|32.0|10.0|106.0|vodafone
5201.63706111303|37310000000.0|24.0|10.0|286.0|vodafone
5201.63706111303|38570000000.0|32.0|10.0|106.0|vodafone
2236.76005634872|81500000000.0|15.0|23.9|348.5|t-mobile
2236.76005634872|71500000000.0|60.0|23.9|168.5|t-mobile
3518.79387779813|71875000000.0|10.0|22.9|123.7|t-mobile
3518.79387779813|81875000000.0|46.6|22.9|303.7|t-mobile
1831.56450927524|37079000000.0|39.0|16.1|18.5|t-mobile
1831.56450927524|81875000000.0|37.8|22.9|198.5|t-mobile
4078.90539767778|71875000000.0|15.0|22.9|91.1|t-mobile
4078.90539767778|81875000000.0|37.8|22.9|271.2|t-mobile
691.460014823367|32711000000.0|15.0|1.6|227.1|t-mobile
691.460014823367|31899000000.0|40.0|1.6|47.1|t-mobile
3487.62498630852|38682000000.0|21.0|17.0|225.7|vodafone
3487.62498630852|37422000000.0|42.0|17.0|45.7|vodafone
4837.47469585115|85750000000.0|45.0|28.4|336.0|vodafone
4837.47469585115|75750000000.0|37.0|28.4|156.0|vodafone
4837.47469585115|85750000000.0|45.0|28.4|336.0|vodafone
4837.47469585115|75750000000.0|37.0|28.4|156.0|vodafone
1116.15809092942|81875000000.0|15.0|22.9|254.2|t-mobile
1116.15809092942|71875000000.0|35.0|22.9|74.2|t-mobile
1483.6254147708|81875000000.0|30.0|22.9|180.2|t-mobile
1483.6254147708|71875000000.0|33.0|22.9|0.2|t-mobile
460.460864055147|71875000000.0|15.0|16.9|289.9|t-mobile
460.460864055147|31899000000.0|30.0|-0.9|109.9|t-mobile
1135.23271697715|32711000000.0|27.1|2.6|194.7|t-mobile
1135.23271697715|71875000000.0|33.0|23.9|14.7|t-mobile
1483.35127000698|81875000000.0|15.0|22.9|348.6|t-mobile
1483.35127000698|71875000000.0|18.0|22.9|168.6|t-mobile
843.305380880887|81875000000.0|36.5|20.9|116.4|t-mobile
843.305380880887|71875000000.0|30.0|20.9|296.4|t-mobile
1573.3685764016|32011000000.0|18.0|6.6|333.8|t-mobile
1573.3685764016|32823000000.0|60.0|6.6|153.7|t-mobile
1801.33628152342|74000000000.0|15.0|23.9|263.7|t-mobile
1801.33628152342|84000000000.0|34.0|23.9|83.7|t-mobile
238.280025436678|71875000000.0|15.0|10.9|235.0|t-mobile
238.280025436678|81875000000.0|35.0|10.9|55.0|t-mobile
2379.72698614206|84000000000.0|34.0|23.9|7.2|t-mobile
2379.72698614206|74000000000.0|35.8|23.9|187.2|t-mobile
3386.2254512546|84375000000.0|25.0|23.9|352.6|t-mobile
3386.2254512546|37982000000.0|60.0|18.3|172.6|t-mobile
446.548784468318|81875000000.0|25.0|15.9|4.4|t-mobile
446.548784468318|37926000000.0|60.0|3.3|184.4|t-mobile
1183.31876315363|31899000000.0|25.0|3.6|228.2|t-mobile
1183.31876315363|32711000000.0|51.0|3.6|48.2|t-mobile
2254.46140861346|71875000000.0|57.0|23.9|204.3|t-mobile
2254.46140861346|32711000000.0|36.2|13.6|24.3|t-mobile
2239.52951588405|71875000000.0|15.0|22.9|278.7|t-mobile
2239.52951588405|81875000000.0|17.0|22.9|98.7|t-mobile
1558.95641814266|71875000000.0|37.0|22.9|298.3|t-mobile
1558.95641814266|81875000000.0|74.0|22.9|118.3|t-mobile
2490.02600042307|32711000000.0|20.0|-10.9|104.1|t-mobile
2490.02600042307|81500000000.0|24.9|23.9|284.1|t-mobile
6504.63922399734|23534000000.0|32.0|20.2|222.0|t-mobile
6504.63922399734|71875000000.0|30.0|26.9|42.0|t-mobile
13463.7148626188|71875000000.0|35.0|22.9|21.3|prorail
13463.7148626188|38329000000.0|33.1|24.0|201.4|prorail
6015.61950611563|32711000000.0|15.0|22.7|63.8|t-mobile
6015.61950611563|74000000000.0|36.4|34.9|243.8|t-mobile
3091.3078521184|85750000000.0|19.0|29.4|14.7|t-mobile
3091.3078521184|75750000000.0|30.0|22.7|194.7|t-mobile
1919.45412348861|81875000000.0|15.0|23.9|355.4|t-mobile
1919.45412348861|71875000000.0|39.5|23.9|175.4|t-mobile
2122.07160645725|32711000000.0|15.0|12.6|95.6|t-mobile
2122.07160645725|81875000000.0|25.0|22.9|275.6|t-mobile
2122.07160645895|32711000000.0|15.0|12.6|95.6|t-mobile
2122.07160645895|81875000000.0|25.0|22.9|275.6|t-mobile
1863.29975914132|23198000000.0|37.0|21.4|176.0|t-mobile
1863.29975914132|37926000000.0|50.0|-10.8|356.0|t-mobile
3755.90794451436|33327000000.0|31.0|21.6|352.9|vodafone
3755.90794451436|32515000000.0|16.0|20.8|172.9|vodafone
1224.67896743851|81875000000.0|30.0|30.9|182.0|t-mobile
1224.67896743851|71875000000.0|32.4|30.9|2.0|t-mobile
1579.37680520053|71875000000.0|25.0|22.9|83.2|t-mobile
1579.37680520053|81875000000.0|20.0|22.9|263.2|t-mobile
784.502292259922|37982000000.0|15.0|4.3|261.5|t-mobile
784.502292259922|39242000000.0|15.0|4.3|81.5|t-mobile
767.385971183737|71875000000.0|17.0|20.9|71.3|t-mobile
767.385971183737|81875000000.0|17.0|20.9|251.3|t-mobile
3300.15960680288|71875000000.0|30.0|22.9|27.3|t-mobile
3300.15960680288|81875000000.0|21.0|22.9|207.3|t-mobile
591.741503592968|81875000000.0|15.0|17.9|41.6|t-mobile
591.741503592968|71875000000.0|24.0|17.9|221.6|t-mobile
4954.60369012612|84000000000.0|15.0|27.9|152.3|vodafone
4954.60369012612|38570000000.0|34.0|21.0|332.4|vodafone
3597.01075972457|81500000000.0|20.0|25.9|40.4|t-mobile
3597.01075972457|71500000000.0|32.5|25.9|220.4|t-mobile
592.763474220428|71875000000.0|17.8|16.9|332.0|t-mobile
592.763474220428|81875000000.0|18.0|16.9|152.0|t-mobile
1748.84166977463|81875000000.0|25.0|22.9|159.3|t-mobile
1748.84166977463|39242000000.0|35.2|11.3|339.3|t-mobile
2262.12519606517|74375000000.0|38.0|23.9|275.6|t-mobile
2262.12519606517|84375000000.0|30.5|23.9|95.6|t-mobile
2511.09080048736|74375000000.0|38.0|23.9|72.1|t-mobile
2511.09080048736|84375000000.0|65.0|23.9|252.2|t-mobile
2127.51963406268|38570000000.0|76.0|8.0|19.8|vodafone
2127.51963406268|31899000000.0|30.0|-1.5|199.8|vodafone
3332.48006410626|38402000000.0|55.0|26.1|172.6|unknown
3332.48006410626|37142000000.0|10.0|26.1|352.6|unknown
6305.63099788599|19260000000.0|55.0|8.6|137.3|unknown
6305.63099788599|81875000000.0|24.5|23.9|317.4|unknown
13670.7076903976|32711000000.0|18.0|6.6|231.2|kpn
13670.7076903976|74000000000.0|25.0|21.9|51.2|kpn
10442.2877053107|72875000000.0|29.5|32.2|68.5|kpn
10442.2877053107|82875000000.0|27.0|32.2|248.5|kpn
669.836153631141|81875000000.0|15.0|19.9|332.5|t-mobile
669.836153631141|71875000000.0|35.0|19.9|152.5|t-mobile
5074.11421790159|81500000000.0|30.0|23.9|304.9|t-mobile
5074.11421790159|23422000000.0|35.0|19.2|124.9|t-mobile
3839.19309005278|81875000000.0|30.0|25.9|50.4|t-mobile
